,Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira
77570,NE,CE,FORTALEZA,TVC COMERCIO DE DERIVADOS DE PETROLEO LTDA, 01.690.127/0002-23,AVENIDA COSTA E SILVA,3101,,JANGURUSSU,60761-971,GASOLINA,29/01/2024,"5,99",,R$ / litro,VIBRA
77571,NE,CE,FORTALEZA,TVC COMERCIO DE DERIVADOS DE PETROLEO LTDA, 01.690.127/0002-23,AVENIDA COSTA E SILVA,3101,,JANGURUSSU,60761-971,GASOLINA ADITIVADA,29/01/2024,"6,19",,R$ / litro,VIBRA
77572,NE,CE,FORTALEZA,TVC COMERCIO DE DERIVADOS DE PETROLEO LTDA, 01.690.127/0002-23,AVENIDA COSTA E SILVA,3101,,JANGURUSSU,60761-971,DIESEL S10,29/01/2024,"5,79",,R$ / litro,VIBRA
77573,NE,CE,FORTALEZA,TVC COMERCIO DE DERIVADOS DE PETROLEO LTDA, 01.690.127/0002-23,AVENIDA COSTA E SILVA,3101,,JANGURUSSU,60761-971,ETANOL,29/01/2024,"3,99",,R$ / litro,VIBRA
77670,NE,CE,JUAZEIRO DO NORTE,R.M. MACEDO PETROLEO LTDA, 02.942.401/0001-96,AVENIDA VIRGILIO TAVORA,2650,,AEROPORTO,63020-735,GASOLINA,29/01/2024,"5,69",,R$ / litro,VIBRA
77671,NE,CE,JUAZEIRO DO NORTE,R.M. MACEDO PETROLEO LTDA, 02.942.401/0001-96,AVENIDA VIRGILIO TAVORA,2650,,AEROPORTO,63020-735,GASOLINA ADITIVADA,29/01/2024,"5,69",,R$ / litro,VIBRA
77672,NE,CE,JUAZEIRO DO NORTE,R.M. MACEDO PETROLEO LTDA, 02.942.401/0001-96,AVENIDA VIRGILIO TAVORA,2650,,AEROPORTO,63020-735,ETANOL,29/01/2024,"3,79",,R$ / litro,VIBRA
77956,NE,CE,JUAZEIRO DO NORTE,AUTO POSTO BARRETO LTDA, 19.279.159/0001-15,AVENIDA DO AGRICULTOR,1575,,TRES MARIAS,63015-010,GASOLINA,29/01/2024,"5,69",,R$ / litro,BRANCA
77957,NE,CE,JUAZEIRO DO NORTE,AUTO POSTO BARRETO LTDA, 19.279.159/0001-15,AVENIDA DO AGRICULTOR,1575,,TRES MARIAS,63015-010,GASOLINA ADITIVADA,29/01/2024,"5,75",,R$ / litro,BRANCA
77958,NE,CE,JUAZEIRO DO NORTE,AUTO POSTO BARRETO LTDA, 19.279.159/0001-15,AVENIDA DO AGRICULTOR,1575,,TRES MARIAS,63015-010,DIESEL,29/01/2024,"5,89",,R$ / litro,BRANCA
77959,NE,CE,JUAZEIRO DO NORTE,AUTO POSTO BARRETO LTDA, 19.279.159/0001-15,AVENIDA DO AGRICULTOR,1575,,TRES MARIAS,63015-010,ETANOL,29/01/2024,"4,19",,R$ / litro,BRANCA
78295,NE,CE,CRATO,MYKAEL H BRASIL COMERCIO DE COMBUSTIVEIS, 33.202.307/0001-24,AVENIDA PADRE CICERO,4455,,MURITI,63132-015,GASOLINA,29/01/2024,"5,68",,R$ / litro,ALESAT
78296,NE,CE,CRATO,MYKAEL H BRASIL COMERCIO DE COMBUSTIVEIS, 33.202.307/0001-24,AVENIDA PADRE CICERO,4455,,MURITI,63132-015,GASOLINA ADITIVADA,29/01/2024,"5,69",,R$ / litro,ALESAT
78297,NE,CE,CRATO,MYKAEL H BRASIL COMERCIO DE COMBUSTIVEIS, 33.202.307/0001-24,AVENIDA PADRE CICERO,4455,,MURITI,63132-015,DIESEL S10,29/01/2024,"5,87",,R$ / litro,ALESAT
78298,NE,CE,CRATO,MYKAEL H BRASIL COMERCIO DE COMBUSTIVEIS, 33.202.307/0001-24,AVENIDA PADRE CICERO,4455,,MURITI,63132-015,ETANOL,29/01/2024,"4,28",,R$ / litro,ALESAT
78306,NE,CE,FORTALEZA,MONTREAL MONTESE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA., 04.787.688/0001-52,AVENIDA JOAO PESSOA,6094,,MONTESE,60440-005,GASOLINA,29/01/2024,"5,93",,R$ / litro,VIBRA
78307,NE,CE,FORTALEZA,MONTREAL MONTESE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA., 04.787.688/0001-52,AVENIDA JOAO PESSOA,6094,,MONTESE,60440-005,GASOLINA ADITIVADA,29/01/2024,"6,15",,R$ / litro,VIBRA
78308,NE,CE,FORTALEZA,MONTREAL MONTESE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA., 04.787.688/0001-52,AVENIDA JOAO PESSOA,6094,,MONTESE,60440-005,ETANOL,29/01/2024,"3,87",,R$ / litro,VIBRA
78316,NE,CE,JUAZEIRO DO NORTE,F B S COMBUSTIVEIS LTDA, 18.081.657/0001-96,AVENIDA GOVERNADOR VIRGILIO TAVORA,1939,1943,AEROPORTO,63020-735,GASOLINA,29/01/2024,"5,69",,R$ / litro,ALESAT
78317,NE,CE,JUAZEIRO DO NORTE,F B S COMBUSTIVEIS LTDA, 18.081.657/0001-96,AVENIDA GOVERNADOR VIRGILIO TAVORA,1939,1943,AEROPORTO,63020-735,GASOLINA ADITIVADA,29/01/2024,"5,99",,R$ / litro,ALESAT
78318,NE,CE,JUAZEIRO DO NORTE,F B S COMBUSTIVEIS LTDA, 18.081.657/0001-96,AVENIDA GOVERNADOR VIRGILIO TAVORA,1939,1943,AEROPORTO,63020-735,DIESEL S10,29/01/2024,"6,13",,R$ / litro,ALESAT
78319,NE,CE,JUAZEIRO DO NORTE,F B S COMBUSTIVEIS LTDA, 18.081.657/0001-96,AVENIDA GOVERNADOR VIRGILIO TAVORA,1939,1943,AEROPORTO,63020-735,ETANOL,29/01/2024,"4,59",,R$ / litro,ALESAT
78393,NE,CE,JUAZEIRO DO NORTE,POSTO ASA BRANCA 4 LTDA, 24.430.017/0001-47,RUA PEDRO HENRIQUE DE SOUZA,1725,,LEANDRO BEZERRA DE MENESES,63035-160,GASOLINA ADITIVADA,29/01/2024,"5,69",,R$ / litro,VIBRA
78394,NE,CE,JUAZEIRO DO NORTE,POSTO ASA BRANCA 4 LTDA, 24.430.017/0001-47,RUA PEDRO HENRIQUE DE SOUZA,1725,,LEANDRO BEZERRA DE MENESES,63035-160,DIESEL S10,29/01/2024,"5,79",,R$ / litro,VIBRA
78395,NE,CE,JUAZEIRO DO NORTE,POSTO ASA BRANCA 4 LTDA, 24.430.017/0001-47,RUA PEDRO HENRIQUE DE SOUZA,1725,,LEANDRO BEZERRA DE MENESES,63035-160,ETANOL,29/01/2024,"3,79",,R$ / litro,VIBRA
78716,NE,CE,ICO,COMERCIAL DE PETROLEO PARAIBANO LTDA, 05.483.270/0001-14,AVENIDA MONSENHOR FROTA,673,,NOVO CENTRO,63430-000,GASOLINA,30/01/2024,"5,86",,R$ / litro,BRANCA
78717,NE,CE,ICO,COMERCIAL DE PETROLEO PARAIBANO LTDA, 05.483.270/0001-14,AVENIDA MONSENHOR FROTA,673,,NOVO CENTRO,63430-000,GASOLINA ADITIVADA,30/01/2024,"5,86",,R$ / litro,BRANCA
78718,NE,CE,ICO,COMERCIAL DE PETROLEO PARAIBANO LTDA, 05.483.270/0001-14,AVENIDA MONSENHOR FROTA,673,,NOVO CENTRO,63430-000,DIESEL,30/01/2024,"5,96",,R$ / litro,BRANCA
78719,NE,CE,ICO,COMERCIAL DE PETROLEO PARAIBANO LTDA, 05.483.270/0001-14,AVENIDA MONSENHOR FROTA,673,,NOVO CENTRO,63430-000,DIESEL S10,30/01/2024,"5,96",,R$ / litro,BRANCA
78720,NE,CE,ICO,COMERCIAL DE PETROLEO PARAIBANO LTDA, 05.483.270/0001-14,AVENIDA MONSENHOR FROTA,673,,NOVO CENTRO,63430-000,ETANOL,30/01/2024,"4,56",,R$ / litro,BRANCA
78721,NE,CE,ICO,AUTO POSTO PEDRO BARRETO LTDA, 07.495.518/0001-92,AVENIDA NOGUEIRA ACIOLY,1020,TERREO,CENTRO,63430-000,GASOLINA,30/01/2024,"5,99",,R$ / litro,BRANCA
78722,NE,CE,ICO,AUTO POSTO PEDRO BARRETO LTDA, 07.495.518/0001-92,AVENIDA NOGUEIRA ACIOLY,1020,TERREO,CENTRO,63430-000,GASOLINA ADITIVADA,30/01/2024,"6,05",,R$ / litro,BRANCA
78723,NE,CE,ICO,AUTO POSTO PEDRO BARRETO LTDA, 07.495.518/0001-92,AVENIDA NOGUEIRA ACIOLY,1020,TERREO,CENTRO,63430-000,DIESEL,30/01/2024,"6,29",,R$ / litro,BRANCA
78724,NE,CE,ICO,AUTO POSTO PEDRO BARRETO LTDA, 07.495.518/0001-92,AVENIDA NOGUEIRA ACIOLY,1020,TERREO,CENTRO,63430-000,DIESEL S10,30/01/2024,"6,29",,R$ / litro,BRANCA
78725,NE,CE,ICO,AUTO POSTO PEDRO BARRETO LTDA, 07.495.518/0001-92,AVENIDA NOGUEIRA ACIOLY,1020,TERREO,CENTRO,63430-000,ETANOL,30/01/2024,"4,85",,R$ / litro,BRANCA
78726,NE,CE,ICO,POSTO DE COMBUSTIVEIS SENHORA SANTANA I- EIRELI, 04.931.921/0001-29,AVENIDA JOSEFA NOGUEIRA MONTEIRO,1681,TERREO,CENTRO,63430-000,GASOLINA,30/01/2024,"5,99",,R$ / litro,BRANCA
78727,NE,CE,ICO,POSTO DE COMBUSTIVEIS SENHORA SANTANA I- EIRELI, 04.931.921/0001-29,AVENIDA JOSEFA NOGUEIRA MONTEIRO,1681,TERREO,CENTRO,63430-000,DIESEL,30/01/2024,"6,69",,R$ / litro,BRANCA
78728,NE,CE,JUAZEIRO DO NORTE,ARAUJO PETROLEO LTDA, 00.089.746/0002-02,AVENIDA CASTELO BRANCO,253,,SANTA TERESA,63050-480,GASOLINA ADITIVADA,30/01/2024,"5,69",,R$ / litro,VIBRA
78729,NE,CE,JUAZEIRO DO NORTE,ARAUJO PETROLEO LTDA, 00.089.746/0002-02,AVENIDA CASTELO BRANCO,253,,SANTA TERESA,63050-480,ETANOL,30/01/2024,"3,88",,R$ / litro,VIBRA
78730,NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA, 03.225.783/0003-61,AVENIDA CASTELO BRANCO,3170,,NOVO JUAZEIRO,63030-605,GASOLINA,30/01/2024,"5,69",,R$ / litro,VIBRA
78731,NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA, 03.225.783/0003-61,AVENIDA CASTELO BRANCO,3170,,NOVO JUAZEIRO,63030-605,ETANOL,30/01/2024,"3,89",,R$ / litro,VIBRA
78732,NE,CE,JUAZEIRO DO NORTE,M T D PETROLEO LTDA, 00.719.023/0001-50,RUA SAO PAULO,2005,,SANTA TEREZA,63050-316,GASOLINA,30/01/2024,"5,68",,R$ / litro,ALESAT
78733,NE,CE,JUAZEIRO DO NORTE,M T D PETROLEO LTDA, 00.719.023/0001-50,RUA SAO PAULO,2005,,SANTA TEREZA,63050-316,GASOLINA ADITIVADA,30/01/2024,"5,88",,R$ / litro,ALESAT
78734,NE,CE,JUAZEIRO DO NORTE,M T D PETROLEO LTDA, 00.719.023/0001-50,RUA SAO PAULO,2005,,SANTA TEREZA,63050-316,DIESEL S10,30/01/2024,"6,59",,R$ / litro,ALESAT
78735,NE,CE,JUAZEIRO DO NORTE,M T D PETROLEO LTDA, 00.719.023/0001-50,RUA SAO PAULO,2005,,SANTA TEREZA,63050-316,ETANOL,30/01/2024,"4,99",,R$ / litro,ALESAT
78736,NE,CE,JUAZEIRO DO NORTE,WR PETROLEO E DERIVADOS LTDA, 00.293.343/0001-91,AVENIDA PADRE CICERO,1910,,SALESIANO,63010-020,GASOLINA,30/01/2024,"5,49",,R$ / litro,BRANCA
78737,NE,CE,JUAZEIRO DO NORTE,WR PETROLEO E DERIVADOS LTDA, 00.293.343/0001-91,AVENIDA PADRE CICERO,1910,,SALESIANO,63010-020,GASOLINA ADITIVADA,30/01/2024,"5,54",,R$ / litro,BRANCA
78738,NE,CE,JUAZEIRO DO NORTE,WR PETROLEO E DERIVADOS LTDA, 00.293.343/0001-91,AVENIDA PADRE CICERO,1910,,SALESIANO,63010-020,DIESEL,30/01/2024,"6,2",,R$ / litro,BRANCA
78739,NE,CE,JUAZEIRO DO NORTE,WR PETROLEO E DERIVADOS LTDA, 00.293.343/0001-91,AVENIDA PADRE CICERO,1910,,SALESIANO,63010-020,ETANOL,30/01/2024,"4,09",,R$ / litro,BRANCA
78740,NE,CE,LIMOEIRO DO NORTE,NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA, 08.077.231/0001-05,RUA SABINO ROBERTO DE FREITAS,2889,,CENTRO,62930-000,GASOLINA,30/01/2024,"5,9",,R$ / litro,BRANCA
78741,NE,CE,LIMOEIRO DO NORTE,NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA, 08.077.231/0001-05,RUA SABINO ROBERTO DE FREITAS,2889,,CENTRO,62930-000,GASOLINA ADITIVADA,30/01/2024,"5,9",,R$ / litro,BRANCA
78742,NE,CE,LIMOEIRO DO NORTE,NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA, 08.077.231/0001-05,RUA SABINO ROBERTO DE FREITAS,2889,,CENTRO,62930-000,DIESEL S10,30/01/2024,"6,29",,R$ / litro,BRANCA
78743,NE,CE,LIMOEIRO DO NORTE,NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA, 08.077.231/0001-05,RUA SABINO ROBERTO DE FREITAS,2889,,CENTRO,62930-000,ETANOL,30/01/2024,"4,49",,R$ / litro,BRANCA
78744,NE,CE,LIMOEIRO DO NORTE,COMERCIAL CHAVES DE COMBUSTIVEIS LTDA, 05.622.375/0001-07,RUA SABINO ROBERTO DE FREITAS,3851,,BOA FE,62930-000,GASOLINA,30/01/2024,"5,89",,R$ / litro,VIBRA
78745,NE,CE,LIMOEIRO DO NORTE,COMERCIAL CHAVES DE COMBUSTIVEIS LTDA, 05.622.375/0001-07,RUA SABINO ROBERTO DE FREITAS,3851,,BOA FE,62930-000,GASOLINA ADITIVADA,30/01/2024,"5,9",,R$ / litro,VIBRA
78746,NE,CE,LIMOEIRO DO NORTE,COMERCIAL CHAVES DE COMBUSTIVEIS LTDA, 05.622.375/0001-07,RUA SABINO ROBERTO DE FREITAS,3851,,BOA FE,62930-000,ETANOL,30/01/2024,"4,97",,R$ / litro,VIBRA
78747,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0002-30,AVENIDA DOM AURELIANO MATOS,2110,,CENTRO,62930-000,GASOLINA,30/01/2024,"5,9",,R$ / litro,BRANCA
78748,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0002-30,AVENIDA DOM AURELIANO MATOS,2110,,CENTRO,62930-000,GASOLINA ADITIVADA,30/01/2024,"5,9",,R$ / litro,BRANCA
78749,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0002-30,AVENIDA DOM AURELIANO MATOS,2110,,CENTRO,62930-000,DIESEL S10,30/01/2024,"6,3",,R$ / litro,BRANCA
78750,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0002-30,AVENIDA DOM AURELIANO MATOS,2110,,CENTRO,62930-000,ETANOL,30/01/2024,"4,99",,R$ / litro,BRANCA
78751,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0001-59,AVENIDA DOM AURELIANO MATOS,1751,CENTRO,CENTRO,62930-000,GASOLINA,30/01/2024,"5,94",,R$ / litro,VIBRA
78752,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0001-59,AVENIDA DOM AURELIANO MATOS,1751,CENTRO,CENTRO,62930-000,GASOLINA ADITIVADA,30/01/2024,"6,04",,R$ / litro,VIBRA
78753,NE,CE,LIMOEIRO DO NORTE,BEZERRA E FILHO LTDA, 05.267.406/0001-59,AVENIDA DOM AURELIANO MATOS,1751,CENTRO,CENTRO,62930-000,ETANOL,30/01/2024,"4,74",,R$ / litro,VIBRA
78754,NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.479.591/0001-57,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,GASOLINA,30/01/2024,"5,9",,R$ / litro,BRANCA
78755,NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.479.591/0001-57,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,GASOLINA ADITIVADA,30/01/2024,"5,9",,R$ / litro,BRANCA
78756,NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.479.591/0001-57,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,DIESEL,30/01/2024,"6,29",,R$ / litro,BRANCA
78757,NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.479.591/0001-57,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,DIESEL S10,30/01/2024,"6,29",,R$ / litro,BRANCA
78758,NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA, 02.479.591/0001-57,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,ETANOL,30/01/2024,"4,49",,R$ / litro,BRANCA
78759,NE,CE,MARACANAU,LUIZ ANTONIO GOMES VIANA & CIA LTDA, 05.351.271/0001-05,RODOVIA CE 065,SN,"KM    12,5",KAGADO,61900-970,GASOLINA,30/01/2024,"5,95",,R$ / litro,IPIRANGA
78760,NE,CE,MARACANAU,LUIZ ANTONIO GOMES VIANA & CIA LTDA, 05.351.271/0001-05,RODOVIA CE 065,SN,"KM    12,5",KAGADO,61900-970,GASOLINA ADITIVADA,30/01/2024,"6,25",,R$ / litro,IPIRANGA
78761,NE,CE,MARACANAU,LUIZ ANTONIO GOMES VIANA & CIA LTDA, 05.351.271/0001-05,RODOVIA CE 065,SN,"KM    12,5",KAGADO,61900-970,DIESEL S10,30/01/2024,"5,89",,R$ / litro,IPIRANGA
78762,NE,CE,MARACANAU,LUIZ ANTONIO GOMES VIANA & CIA LTDA, 05.351.271/0001-05,RODOVIA CE 065,SN,"KM    12,5",KAGADO,61900-970,ETANOL,30/01/2024,"4,29",,R$ / litro,IPIRANGA
78763,NE,CE,QUIXADA,CIRO GOMES MAGALHAES, 41.424.276/0003-46,RODOVIA CE   456  KM  01,S/N,SITIO  ITAJUBA,ZONA  URBANA,63900-002,GASOLINA,30/01/2024,"5,99",,R$ / litro,RAIZEN
78764,NE,CE,QUIXADA,CIRO GOMES MAGALHAES, 41.424.276/0003-46,RODOVIA CE   456  KM  01,S/N,SITIO  ITAJUBA,ZONA  URBANA,63900-002,GASOLINA ADITIVADA,30/01/2024,"6,49",,R$ / litro,RAIZEN
78765,NE,CE,QUIXADA,CIRO GOMES MAGALHAES, 41.424.276/0003-46,RODOVIA CE   456  KM  01,S/N,SITIO  ITAJUBA,ZONA  URBANA,63900-002,ETANOL,30/01/2024,"4,69",,R$ / litro,RAIZEN
78766,NE,CE,SOBRAL,ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT, 08.775.979/0002-62,RUA TABELIÃO IDELFONSO CAVALCANTI,455,,CENTRO,62010-000,GASOLINA,30/01/2024,"5,88",,R$ / litro,RAIZEN
78767,NE,CE,SOBRAL,ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT, 08.775.979/0002-62,RUA TABELIÃO IDELFONSO CAVALCANTI,455,,CENTRO,62010-000,GASOLINA ADITIVADA,30/01/2024,"6,18",,R$ / litro,RAIZEN
78768,NE,CE,SOBRAL,ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT, 08.775.979/0002-62,RUA TABELIÃO IDELFONSO CAVALCANTI,455,,CENTRO,62010-000,DIESEL S10,30/01/2024,"5,98",,R$ / litro,RAIZEN
78769,NE,CE,SOBRAL,ECONOGÁS DO BRASIL DIST. DERIV. DE PET. BIOC. E GÁS NAT, 08.775.979/0002-62,RUA TABELIÃO IDELFONSO CAVALCANTI,455,,CENTRO,62010-000,ETANOL,30/01/2024,"4,88",,R$ / litro,RAIZEN
78770,NE,CE,SOBRAL,T. C. DE VASCONCELOS & CIA LTDA, 07.380.155/0002-20,AVENIDA CEL. JOSE EUCLIDES FERREIRA GOMES,970,,EXPECTATIVA,62040-254,GASOLINA,30/01/2024,"5,84",,R$ / litro,VIBRA
78771,NE,CE,SOBRAL,T. C. DE VASCONCELOS & CIA LTDA, 07.380.155/0002-20,AVENIDA CEL. JOSE EUCLIDES FERREIRA GOMES,970,,EXPECTATIVA,62040-254,GASOLINA ADITIVADA,30/01/2024,"5,9",,R$ / litro,VIBRA
78772,NE,CE,SOBRAL,T. C. DE VASCONCELOS & CIA LTDA, 07.380.155/0002-20,AVENIDA CEL. JOSE EUCLIDES FERREIRA GOMES,970,,EXPECTATIVA,62040-254,DIESEL S10,30/01/2024,"5,99",,R$ / litro,VIBRA
78773,NE,CE,SOBRAL,T. C. DE VASCONCELOS & CIA LTDA, 07.380.155/0002-20,AVENIDA CEL. JOSE EUCLIDES FERREIRA GOMES,970,,EXPECTATIVA,62040-254,ETANOL,30/01/2024,"4,48",,R$ / litro,VIBRA
78774,NE,CE,SOBRAL,COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA, 05.980.738/0003-48,RUA JORNALISTA DEOLINDO BARRETO,1192,,CENTRO,62011-170,GASOLINA,30/01/2024,"5,89",,R$ / litro,BRANCA
78775,NE,CE,SOBRAL,COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA, 05.980.738/0003-48,RUA JORNALISTA DEOLINDO BARRETO,1192,,CENTRO,62011-170,DIESEL S10,30/01/2024,"5,99",,R$ / litro,BRANCA
78776,NE,CE,SOBRAL,AUTO POSTO PIONEIRO LTDA, 07.428.286/0001-50,AVENIDA JOHN SANFORD,704,,JUNCO,62030-000,GASOLINA,30/01/2024,"5,89",,R$ / litro,VIBRA
78777,NE,CE,SOBRAL,AUTO POSTO PIONEIRO LTDA, 07.428.286/0001-50,AVENIDA JOHN SANFORD,704,,JUNCO,62030-000,GASOLINA ADITIVADA,30/01/2024,"6,19",,R$ / litro,VIBRA
78778,NE,CE,SOBRAL,AUTO POSTO PIONEIRO LTDA, 07.428.286/0001-50,AVENIDA JOHN SANFORD,704,,JUNCO,62030-000,DIESEL S10,30/01/2024,"5,99",,R$ / litro,VIBRA
78779,NE,CE,SOBRAL,AUTO POSTO PIONEIRO LTDA, 07.428.286/0001-50,AVENIDA JOHN SANFORD,704,,JUNCO,62030-000,ETANOL,30/01/2024,"4,94",,R$ / litro,VIBRA
78780,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0002-35,AVENIDA JOSE EUCLIDES FERREIRA GOMES,30,POSTO FLASH,CORACAO DE JESUS,62043-070,GASOLINA,30/01/2024,"5,89",,R$ / litro,RAIZEN
78781,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0002-35,AVENIDA JOSE EUCLIDES FERREIRA GOMES,30,POSTO FLASH,CORACAO DE JESUS,62043-070,GASOLINA ADITIVADA,30/01/2024,"6,19",,R$ / litro,RAIZEN
78782,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0002-35,AVENIDA JOSE EUCLIDES FERREIRA GOMES,30,POSTO FLASH,CORACAO DE JESUS,62043-070,DIESEL S10,30/01/2024,"5,99",,R$ / litro,RAIZEN
78783,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0002-35,AVENIDA JOSE EUCLIDES FERREIRA GOMES,30,POSTO FLASH,CORACAO DE JESUS,62043-070,ETANOL,30/01/2024,"4,89",,R$ / litro,RAIZEN
78784,NE,CE,SOBRAL,ARCANJO E VASCONCELOS DISTRIBUIDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA, 07.204.049/0001-05,RUA TABELIAO ILDEFONSO CAVALCANTE,320,,CENTRO,62010-001,GASOLINA,30/01/2024,"5,88",,R$ / litro,VIBRA
78785,NE,CE,SOBRAL,ARCANJO E VASCONCELOS DISTRIBUIDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA, 07.204.049/0001-05,RUA TABELIAO ILDEFONSO CAVALCANTE,320,,CENTRO,62010-001,GASOLINA ADITIVADA,30/01/2024,"6,08",,R$ / litro,VIBRA
78786,NE,CE,SOBRAL,ARCANJO E VASCONCELOS DISTRIBUIDORA DE COMBUSTIVEIS E LUBRIFICANTES LTDA, 07.204.049/0001-05,RUA TABELIAO ILDEFONSO CAVALCANTE,320,,CENTRO,62010-001,ETANOL,30/01/2024,"4,88",,R$ / litro,VIBRA
78787,NE,CE,SOBRAL,COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA, 05.980.738/0001-86,AVENIDA JONH SANFORD,1943,,JUNCO,62114-000,GASOLINA,30/01/2024,"5,89",,R$ / litro,BRANCA
78788,NE,CE,SOBRAL,COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA, 05.980.738/0001-86,AVENIDA JONH SANFORD,1943,,JUNCO,62114-000,GASOLINA ADITIVADA,30/01/2024,"5,89",,R$ / litro,BRANCA
78789,NE,CE,SOBRAL,COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA, 05.980.738/0001-86,AVENIDA JONH SANFORD,1943,,JUNCO,62114-000,DIESEL S10,30/01/2024,"5,99",,R$ / litro,BRANCA
78790,NE,CE,SOBRAL,COMERCIAL DE COMBUSTIVEIS TREZE DE MAIO LTDA, 05.980.738/0001-86,AVENIDA JONH SANFORD,1943,,JUNCO,62114-000,ETANOL,30/01/2024,"4,73",,R$ / litro,BRANCA
78791,NE,CE,SOBRAL,CENTER POSTO COMERCIAL LTDA, 02.905.892/0001-03,AVENIDA JOSE ARIMATEIA MONTE E SILVA,425,,CAMPOS DOS VELHOS,62114-000,GASOLINA,30/01/2024,"5,89",,R$ / litro,VIBRA
78792,NE,CE,SOBRAL,CENTER POSTO COMERCIAL LTDA, 02.905.892/0001-03,AVENIDA JOSE ARIMATEIA MONTE E SILVA,425,,CAMPOS DOS VELHOS,62114-000,GASOLINA ADITIVADA,30/01/2024,"5,99",,R$ / litro,VIBRA
78793,NE,CE,SOBRAL,CENTER POSTO COMERCIAL LTDA, 02.905.892/0001-03,AVENIDA JOSE ARIMATEIA MONTE E SILVA,425,,CAMPOS DOS VELHOS,62114-000,DIESEL S10,30/01/2024,"5,99",,R$ / litro,VIBRA
78794,NE,CE,SOBRAL,CENTER POSTO COMERCIAL LTDA, 02.905.892/0001-03,AVENIDA JOSE ARIMATEIA MONTE E SILVA,425,,CAMPOS DOS VELHOS,62114-000,ETANOL,30/01/2024,"4,94",,R$ / litro,VIBRA
78795,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0001-54,AVENIDA MONSENHOR JOSE ALOISIO PINTO,80,LOJA  01,DOM EXPEDITO,62050-255,GASOLINA,30/01/2024,"5,89",,R$ / litro,IPIRANGA
78796,NE,CE,SOBRAL,V.C.EMPREENDIMENTOS LTDA, 03.551.935/0001-54,AVENIDA MONSENHOR JOSE ALOISIO PINTO,80,LOJA  01,DOM EXPEDITO,62050-255,GASOLINA ADITIVADA,30/01/2024,"6,19",,R$ / litro,IPIRANGA
